Timestamp,Quadrant,Section,Water Size Width,Water Size Length,Water Size Depth,Pool Type,Treatment,Dips,Firsts,Seconds,Thirds,Fourths,Pupae,GPS Point Accuracy,Latitude,Longitude,New Georeferenced Column
"May 10, 2017 03:32:00 PM",NE,L6,10,12,15,Semi,pre-treatment,10,0.000,0.000,0.000,4.000,0.400,,53.71572200,-113.35309800,POINT (-113.353098 53.715722)
"August 04, 2020 11:14:53 AM",SE,G3,1,8,15,Temp,pre-treatment,1,1.000,,,,,,53.44902000,-113.43064700,POINT (-113.430647 53.44902)
"June 20, 2023 08:27:59 PM",NE,,1,2,10,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.55045800,-113.47172300,POINT (-113.471723 53.550458)
"April 06, 2021 12:52:42 PM",NW,G2,,,,Semi,pre-treatment,,,,,,,,53.63892900,-113.53930500,POINT (-113.539305 53.638929)
"July 04, 2022 06:06:49 PM",NE,,2,3,20,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.66427100,-113.32991400,POINT (-113.329914 53.664271)
"June 12, 2012 03:53:09 PM",SW,E7,1,15,10,ditch,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.47810200,-113.66444200,POINT (-113.664442 53.478102)
"April 23, 2012 07:15:18 PM",SE,L6,20,20,20,semi,post-treatment,10,0.000,0.100,0.100,0.400,0.000,,53.38062400,-113.36773600,POINT (-113.367736 53.380624)
"July 19, 2023 07:57:40 PM",SW,,0.5,1000,5,Semi,pre-treatment,10,40.000,,,,,,53.43725400,-113.53907200,POINT (-113.539072 53.437254)
"April 07, 2021 10:45:49 AM",SW,B7,6,30,12,Ditch along road/highway,pre-treatment,10,0.000,0.400,0.000,0.000,0.000,,53.52097900,-113.65268700,POINT (-113.652687 53.520979)
"July 30, 2014 03:08:31 PM",SE,H5,15,45,20,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.43498100,-113.39216400,POINT (-113.392164 53.434981)
"June 04, 2014 07:09:36 PM",SW,D2,1,1,5,Temp,post-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.49246100,-113.53701200,POINT (-113.537012 53.492461)
"May 19, 2021 12:41:53 PM",NW,D7,3,30,15,Ditch/Trench/Furrow across field,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.58638500,-113.66307600,POINT (-113.663076 53.586385)
"May 27, 2021 10:47:48 AM",SW,J1,10,25,25,Temp,post-treatment,10,,,0.300,0.100,,,53.39952900,-113.49288900,POINT (-113.492889 53.399529)
"August 08, 2012 04:13:27 PM",SW,I5,3,100,15,ditch,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.42484600,-113.61373100,POINT (-113.613731 53.424846)
"July 08, 2020 01:05:11 PM",NE,J7,30,80,15,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.68706300,-113.33818900,POINT (-113.338189 53.687063)
"April 27, 2020 10:28:37 AM",SE,H6,15,25,25,Semi,post-treatment,10,0.000,0.300,2.000,0.000,0.000,,53.43283600,-113.36802600,POINT (-113.368026 53.432836)
"June 04, 2018 01:01:00 PM",SE,B5,15,2,15,DitchRoad,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.51373200,-113.37254000,POINT (-113.37254 53.513732)
"June 18, 2018 01:54:00 PM",NW,B7,1,100,15,Semi,post-treatment,12,0.000,0.000,0.000,0.000,0.000,,53.55970900,-113.65990100,POINT (-113.659901 53.559709)
"July 08, 2016 05:42:00 PM",NE,C2,1,50,15,DitchRailway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.58342500,-113.45510200,POINT (-113.455102 53.583425)
"April 24, 2015 04:02:00 PM",NE,G3,,,,Temp,post-treatment,3,0.000,0.000,0.000,0.000,0.000,,53.63226100,-113.44088200,POINT (-113.440882 53.632261)
"July 26, 2014 01:54:58 PM",SE,F5,5,10,15,Temp,pre-treatment,5,1.000,0.000,0.000,0.000,0.000,,53.45437900,-113.37581200,POINT (-113.375812 53.454379)
"June 27, 2016 02:04:00 PM",SW,B7,3,100,10,DitchRoad,pre-treatment,10,5.000,0.000,0.000,0.000,0.000,,53.52384800,-113.66436200,POINT (-113.664362 53.523848)
"April 12, 2023 06:16:53 PM",SW,,5,30,5,Semi,pre-treatment,10,0.900,,,,,,53.45142400,-113.59870600,POINT (-113.598706 53.451424)
"May 05, 2022 08:03:09 PM",SW,,1,35,15,Ditch along road/highway,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.50786300,-113.66014600,POINT (-113.660146 53.507863)
"June 12, 2017 02:59:00 PM",SE,E2,1,15,12,Temp,pre-treatment,5,2.000,0.000,0.000,0.000,0.000,,53.48017500,-113.46664100,POINT (-113.466641 53.480175)
"May 25, 2021 08:55:31 AM",NE,B5,5,10,10,Temp,post-treatment,,0.000,0.000,0.000,0.000,0.000,,0.00000000,0.00000000,POINT (0 0)
"August 13, 2012 01:38:38 PM",NW,C7,1,15,5,ditch,pre-treatment,10,0.000,0.000,5.000,7.000,7.000,,53.57349700,-113.64971800,POINT (-113.649718 53.573497)
"April 11, 2023 07:17:37 PM",NE,,3,5,8,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.56952500,-113.38682400,POINT (-113.386824 53.569525)
"April 21, 2017 06:47:00 PM",NE,C10,25,20,,DitchOverflow,pre-treatment,3,2.000,2.000,0.000,0.000,0.000,,53.57841700,-113.26985600,POINT (-113.269856 53.578417)
"June 27, 2016 05:20:00 PM",NW,A8,10,4,25,Semi,pre-treatment,10,15.000,3.000,0.000,0.000,0.000,,53.55097900,-113.66701400,POINT (-113.667014 53.550979)
"July 20, 2020 09:21:34 AM",NE,E1,1,10,3,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.60693500,-113.49976700,POINT (-113.499767 53.606935)
"June 29, 2020 11:34:40 AM",SE,D6,3,50,15,Ditch along road/highway,pre-treatment,8,0.000,0.000,0.000,0.000,0.000,,53.49880700,-113.34545200,POINT (-113.345452 53.498807)
"July 22, 2023 04:15:26 PM",SE,,,,,Temp,post-treatment,,,,,,,,53.48071100,-113.47732700,POINT (-113.477327 53.480711)
"May 28, 2013 03:24:49 PM",NE,G6,15,25,10,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.63679900,-113.34584400,POINT (-113.345844 53.636799)
"July 30, 2014 04:45:15 PM",SE,J5,15,30,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.39832300,-113.38418500,POINT (-113.384185 53.398323)
"May 25, 2017 07:32:00 PM",NW,E6,30,100,30,Semi,pre-treatment,50,1.000,0.000,0.000,0.000,0.000,,53.60638900,-113.61861100,POINT (-113.618611 53.606389)
"April 06, 2021 01:31:17 PM",SE,F1,,,,Temp,pre-treatment,,,,,,,,53.46708900,-113.49087000,POINT (-113.49087 53.467089)
"June 14, 2013 04:04:01 PM",NW,D5,1,30,5,,,10,7.000,0.000,0.000,0.000,0.000,,53.58497200,-113.59125000,POINT (-113.59125 53.584972)
"July 12, 2016 03:54:00 PM",NE,M6,3,90,15,DitchRoad,OutsideProgram,10,30.000,0.000,0.000,0.000,0.000,,53.72717200,-113.37215000,POINT (-113.37215 53.727172)
"July 02, 2019 04:06:00 PM",SW,C10,6,20,20,Semi,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.50732100,-113.71592200,POINT (-113.715922 53.507321)
"July 06, 2022 02:35:02 PM",SW,,2,40,15,Temp,pre-treatment,10,1.000,3.000,0.000,0.000,0.000,,53.51555000,-113.67493900,POINT (-113.674939 53.51555)
"April 20, 2020 01:11:16 PM",SE,H6,15,25,20,Temp,pre-treatment,10,10.000,0.000,0.000,0.000,0.000,,53.43275500,-113.36832000,POINT (-113.36832 53.432755)
"July 18, 2016 05:26:00 PM",NE,G4,2,30,5,DitchRoad,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.63022100,-113.39646100,POINT (-113.396461 53.630221)
"July 02, 2019 02:50:00 PM",SW,E7,2,20,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.48303500,-113.66442400,POINT (-113.664424 53.483035)
"April 21, 2017 04:05:00 PM",SW,H5,25,2,6,Temp,pre-treatment,10,4.000,0.000,0.000,0.000,0.000,,53.43041600,-113.60389100,POINT (-113.603891 53.430416)
"July 27, 2020 09:00:13 AM",NW,E3,1,50,5,Ditch along road/highway,pre-treatment,10,10.000,,,,,,53.60481300,-113.56093900,POINT (-113.560939 53.604813)
"April 30, 2014 04:19:01 PM",SW,B11,25,45,30,DitchOverflow,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.51726100,-113.73820300,POINT (-113.738203 53.517261)
"July 29, 2014 07:39:02 PM",NE,I5,8,15,5,Temp,post-treatment,10,0.000,0.000,0.400,0.000,0.000,,53.66980700,-113.36919600,POINT (-113.369196 53.669807)
"May 07, 2018 04:42:00 PM",SE,L8,15,20,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,2.000,,53.37071600,-113.29802500,POINT (-113.298025 53.370716)
"April 19, 2017 06:58:00 PM",SE,I1,7,10,15,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.42234900,-113.48600700,POINT (-113.486007 53.422349)
"July 17, 2013 05:27:38 PM",NW,I3,30,50,12,Temp,Other,10,0.000,0.000,0.000,0.000,0.000,,53.66076700,-113.54499300,POINT (-113.544993 53.660767)
"May 14, 2015 04:57:00 PM",SE,L6,1,25,10,DitchRoad,pre-treatment,10,0.000,0.200,0.000,0.000,0.000,,53.36770800,-113.36886600,POINT (-113.368866 53.367708)
"June 06, 2017 01:37:00 PM",NW,C1,1,5,8,Temp,pre-treatment,5,1.000,0.000,0.000,0.000,0.000,,53.58495300,-113.50410700,POINT (-113.504107 53.584953)
"April 16, 2020 01:16:00 PM",NE,C4,2,100,15,Ditch along road/highway,,10,0.200,,,,,,53.58123400,-113.40822900,POINT (-113.408229 53.581234)
"April 08, 2021 01:59:34 PM",SE,G6,1,10,15,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.45156600,-113.34524100,POINT (-113.345241 53.451566)
"June 27, 2023 04:18:39 PM",NW,,25,50,25,Heli,pre-treatment,10,,2.000,8.000,10.000,0.100,,53.56695200,-113.72723600,POINT (-113.727236 53.566952)
"May 09, 2022 02:56:52 PM",NE,,,,,Semi,post-treatment,,,,,,,,53.48821200,-113.41744700,POINT (-113.417447 53.488212)
"May 31, 2013 04:07:37 PM",SW,G12,5,2,10,DitchRoad,Other,10,0.400,3.500,2.800,1.000,0.000,,53.45370300,-113.78702600,POINT (-113.787026 53.453703)
"April 13, 2023 07:36:38 PM",SE,,1,3,15,Ditch,pre-treatment,10,4.000,,,,,,53.38788700,-113.36511300,POINT (-113.365113 53.387887)
"July 06, 2012 04:37:52 PM",SE,D4,3,10,5,temp,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,53.48846500,-113.40581600,POINT (-113.405816 53.488465)
"July 11, 2018 03:14:00 PM",SW,D7,2,40,10,Temp,pre-treatment,12,0.000,0.000,0.000,0.000,0.000,,53.49668800,-113.65893600,POINT (-113.658936 53.496688)
"May 30, 2014 07:04:37 PM",SW,B7,1,25,8,DitchRoad,pre-treatment,10,1.000,0.000,0.000,0.000,0.000,,53.51954800,-113.65981900,POINT (-113.659819 53.519548)
"April 07, 2021 11:22:17 AM",SW,D7,4,10,,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.49566900,-113.65320500,POINT (-113.653205 53.495669)
"May 29, 2017 03:53:00 PM",SE,H1,20,2,20,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.400,,53.43893600,-113.48303700,POINT (-113.483037 53.438936)
"June 16, 2022 07:39:36 PM",NW,,7,15,10,Temp,pre-treatment,10,15.000,0.000,0.000,0.000,0.000,,53.57029800,-113.67516900,POINT (-113.675169 53.570298)
"August 07, 2018 02:00:00 PM",SW,A8,1,6,6,DitchRoad,pre-treatment,5,0.000,5.000,0.000,0.000,0.000,,53.53886900,-113.68067100,POINT (-113.680671 53.538869)
"June 18, 2022 08:51:02 PM",SE,,2,25,20,Ditch along road/highway,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.51496400,-113.35783300,POINT (-113.357833 53.514964)
"July 26, 2014 03:12:43 PM",SW,C4,10,30,50,Semi,pre-treatment,10,3.000,2.000,4.000,5.000,0.000,,53.50076800,-113.58514200,POINT (-113.585142 53.500768)
"August 01, 2023 05:15:11 PM",NW,,,,,Ditch,post-treatment,,,,,,,,53.54593700,-113.63264300,POINT (-113.632643 53.545937)
"April 22, 2022 04:58:29 PM",Not Applicable,,3,25,12,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.55219500,-113.68627300,POINT (-113.686273 53.552195)
"June 24, 2013 04:38:44 PM",SW,E7,20,16,7,Temp,post-treatment,10,0.000,0.100,0.300,0.300,0.000,,53.47222800,-113.66397300,POINT (-113.663973 53.472228)
"June 12, 2018 01:51:00 PM",SE,G6,1,3,8,Temp,pre-treatment,12,3.000,0.000,0.000,0.000,0.000,,53.44769100,-113.34927700,POINT (-113.349277 53.447691)
"May 14, 2020 12:38:04 PM",NE,I7,80,100,20,Semi,post-treatment,10,,,,0.400,0.000,,53.66458600,-113.33059000,POINT (-113.33059 53.664586)
"July 08, 2019 06:38:00 PM",SW,A9,1,10,5,DitchRoad,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.54037200,-113.69385300,POINT (-113.693853 53.540372)
"May 20, 2021 10:00:45 AM",NW,E5,,,,Temp,pre-treatment,,,,,,,,53.61196400,-113.61173300,POINT (-113.611733 53.611964)
"July 11, 2018 04:31:00 PM",SW,F9,2,60,6,DitchRoad,pre-treatment,4,0.000,0.000,0.000,0.000,0.000,,53.45399300,-113.69052900,POINT (-113.690529 53.453993)
"April 19, 2012 04:14:44 PM",NE,K5,20,60,15,temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.69289200,-113.39299500,POINT (-113.392995 53.692892)
"August 09, 2023 08:59:48 PM",SE,,,,,Semi,pre-treatment,,,,,,,,53.39932800,-113.36880800,POINT (-113.368808 53.399328)
"June 19, 2023 05:11:03 PM",NE,,2,60,30,Ditch,pre-treatment,10,1.000,3.000,3.000,,,,53.62879200,-113.36547600,POINT (-113.365476 53.628792)
"July 18, 2016 04:33:00 PM",NE,M9,7,40,10,Temp,OutsideProgram,10,0.000,0.000,0.000,0.000,0.700,,53.71825600,-113.29737200,POINT (-113.297372 53.718256)
"May 09, 2017 07:25:52 PM",NW,G1,100,1,7,DitchRoad,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.63242600,-113.49304900,POINT (-113.493049 53.632426)
"June 12, 2018 04:25:00 PM",SW,G5,20,4,10,Temp,pre-treatment,10,100.000,0.000,0.000,0.000,0.000,,53.45110200,-113.59707400,POINT (-113.597074 53.451102)
"May 31, 2013 04:10:05 PM",SE,K9,2,10,15,DitchRoad,pre-treatment,10,25.000,20.000,0.000,0.000,0.000,,53.39553200,-113.29515200,POINT (-113.295152 53.395532)
"April 17, 2020 08:38:27 AM",SE,E5,1.5,10,10,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.48230900,-113.37984100,POINT (-113.379841 53.482309)
"August 21, 2023 09:44:11 PM",NW,,,,,Ditch,pre-treatment,,,,,,,,53.55854500,-113.64362400,POINT (-113.643624 53.558545)
"July 26, 2014 04:16:46 PM",SW,G5,3,300,15,Semi,Other,10,5.000,0.000,0.000,0.000,0.000,,53.44373200,-113.59050700,POINT (-113.590507 53.443732)
"April 07, 2017 06:40:00 PM",SE,K2,10,30,12,Temp,pre-treatment,20,4.000,0.000,0.000,0.000,0.000,,53.39574800,-113.45168700,POINT (-113.451687 53.395748)
"July 11, 2018 01:13:00 PM",SW,A7,1,20,4,DitchRoad,pre-treatment,4,0.000,0.000,0.000,0.000,0.000,,53.54077500,-113.64864900,POINT (-113.648649 53.540775)
"August 08, 2012 05:28:39 PM",SW,G4,3,100,30,ditch,pre-treatment,10,2.000,1.000,1.000,0.000,0.000,,53.44353200,-113.59002600,POINT (-113.590026 53.443532)
"April 06, 2021 12:00:11 PM",NE,A4,4,5,5,Temp,pre-treatment,3,1.000,0.000,0.000,0.000,0.000,,53.54165400,-113.40645100,POINT (-113.406451 53.541654)
"July 09, 2022 05:42:52 PM",SE,,,,,Temp,post-treatment,,,,,,,,53.46825900,-113.42822000,POINT (-113.42822 53.468259)
"June 21, 2013 03:06:12 PM",NW,D5,7,7,10,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.59582800,-113.60281700,POINT (-113.602817 53.595828)
"June 16, 2017 05:37:00 PM",SW,I5,2,60,10,DitchRoad,pre-treatment,4,0.000,0.000,0.000,0.000,0.000,,53.42489500,-113.61319700,POINT (-113.613197 53.424895)
"July 06, 2022 04:14:02 PM",NE,,2,30,15,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.62835200,-113.25104500,POINT (-113.251045 53.628352)
"May 15, 2023 06:00:10 PM",NW,,,,,Ditch,post-treatment,,,,,,,,53.60623100,-113.49223200,POINT (-113.492232 53.606231)
"May 28, 2020 12:24:38 PM",NE,I6,8,20,15,Temp,pre-treatment,10,0.000,0.000,0.000,0.100,3.300,,53.65250200,-113.34460500,POINT (-113.344605 53.652502)
"June 29, 2016 01:19:00 PM",SE,J5,,,,,,,,,,,,,53.39583400,-113.39135900,POINT (-113.391359 53.395834)
"August 05, 2022 05:14:45 PM",SE,,2,25,8,Temp,pre-treatment,10,0.100,,,,,,53.44428500,-113.47388600,POINT (-113.473886 53.444285)
"April 21, 2020 09:33:09 AM",NE,E1,5,5,3,Temp,pre-treatment,10,12.000,5.000,,,,,53.60215500,-113.49508400,POINT (-113.495084 53.602155)
"April 24, 2023 06:36:04 PM",NW,,,,,Ditch,post-treatment,,,,,,,,53.56012200,-113.69370800,POINT (-113.693708 53.560122)
"April 27, 2020 11:16:49 AM",NW,D7,5,36,10,Semi,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.59941300,-113.66366900,POINT (-113.663669 53.599413)
"July 06, 2012 03:18:49 PM",SE,B6,1,4,5,temp,pre-treatment,3,0.000,0.000,0.000,0.000,0.000,,53.51410600,-113.35911000,POINT (-113.35911 53.514106)
"June 06, 2014 02:10:00 PM",NW,F2,10,1,5,Temp,pre-treatment,10,15.000,0.000,0.000,0.000,0.000,,53.61544700,-113.52158200,POINT (-113.521582 53.615447)
"May 24, 2012 05:11:39 PM",SE,D2,3,20,20,temp,pre-treatment,15,1.000,0.000,0.000,0.000,0.000,,53.49075200,-113.46449000,POINT (-113.46449 53.490752)
"May 25, 2021 10:22:27 AM",SW,H2,3,20,10,Ditch/Trench/Furrow across field,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.43692000,-113.53919800,POINT (-113.539198 53.43692)
"April 19, 2018 04:01:39 PM",NE,J7,8,10,10,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.68385500,-113.34216800,POINT (-113.342168 53.683855)
"June 12, 2018 05:18:00 PM",SE,C6,3,10,5,Temp,pre-treatment,3,5.000,0.000,0.000,0.000,0.000,,53.50038800,-113.36877700,POINT (-113.368777 53.500388)
"June 29, 2020 07:58:59 AM",NW,F4,10,30,20,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.62846300,-113.57772900,POINT (-113.577729 53.628463)
"May 12, 2023 08:48:35 PM",SE,,,,,Ditch,pre-treatment,,,,,,,,53.54302800,-113.37578000,POINT (-113.37578 53.543028)
"May 24, 2020 10:59:04 AM",NE,C2,3,10,5,Temp,pre-treatment,10,25.000,,,,,,53.58398600,-113.44976300,POINT (-113.449763 53.583986)
"August 06, 2022 04:38:01 PM",NW,,,,,Temp,pre-treatment,,,,,,,,53.64089100,-113.49877700,POINT (-113.498777 53.640891)
"April 23, 2018 06:54:00 PM",NE,K8,9,13,30,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.69634100,-113.31961300,POINT (-113.319613 53.696341)
"June 21, 2017 06:51:00 PM",NW,H2,1,1,5,Temp,pre-treatment,10,100.000,20.000,0.000,0.000,0.000,,53.64674400,-113.51765500,POINT (-113.517655 53.646744)
"April 29, 2019 03:18:00 PM",SE,E7,1,5,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.47921100,-113.34403100,POINT (-113.344031 53.479211)
"April 30, 2014 05:31:09 PM",SE,I7,2,5,10,Temp,post-treatment,10,10.000,50.000,10.000,0.000,0.000,,53.41148900,-113.34432000,POINT (-113.34432 53.411489)
"July 07, 2022 05:30:23 PM",SE,,3,7,20,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.42769800,-113.49031200,POINT (-113.490312 53.427698)
"August 16, 2023 08:31:40 PM",SE,,3,100,15,Ditch,pre-treatment,10,,2.000,3.000,,,,53.51342500,-113.35018900,POINT (-113.350189 53.513425)
"July 10, 2019 03:36:00 PM",NW,B7,1,50,7,DitchRoad,pre-treatment,15,0.000,1.000,0.000,0.000,0.000,,53.55811800,-113.63985300,POINT (-113.639853 53.558118)
"July 23, 2019 05:21:51 PM",SE,K1,15,15,15,Temp,pre-treatment,10,0.000,2.000,5.000,0.000,0.000,,53.39489700,-113.48744500,POINT (-113.487445 53.394897)
"May 31, 2021 08:05:38 AM",SW,D7,5,8,25,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.49735000,-113.65971400,POINT (-113.659714 53.49735)
"June 13, 2012 04:11:35 PM",SE,J4,1,4,10,temp,pre-treatment,10,0.600,0.000,0.000,0.000,0.000,,53.40779500,-113.41804600,POINT (-113.418046 53.407795)
"May 26, 2017 03:06:00 PM",NE,C4,4,10,,Temp,pre-treatment,2,2.000,0.000,0.000,0.000,0.000,,53.58357300,-113.39760400,POINT (-113.397604 53.583573)
"June 25, 2023 03:47:20 PM",NE,,4,8,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.57682300,-113.31210300,POINT (-113.312103 53.576823)
"July 20, 2023 08:40:50 PM",SE,,,,,Heli,pre-treatment,,,,,,,,53.39932200,-113.46957300,POINT (-113.469573 53.399322)
"April 19, 2023 08:54:08 PM",SW,,12,30,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.50636000,-113.66778700,POINT (-113.667787 53.50636)
"April 30, 2018 03:08:00 PM",SE,B7,15,15,15,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.51251600,-113.33305000,POINT (-113.33305 53.512516)
"July 24, 2017 02:12:00 PM",SW,G5,1,20,5,DitchRoad,pre-treatment,12,1.000,0.000,0.000,0.000,0.000,,53.44636800,-113.60219400,POINT (-113.602194 53.446368)
"August 12, 2022 05:54:20 PM",SE,,,,,Temp,post-treatment,,,,,,,,53.43904500,-113.44011300,POINT (-113.440113 53.439045)
"April 08, 2021 01:17:54 PM",NE,H2,,,,Temp,pre-treatment,,,,,,,,53.65647900,-113.46735800,POINT (-113.467358 53.656479)
"July 11, 2018 05:27:00 PM",SW,G5,3,20,15,Temp,pre-treatment,10,30.000,0.000,0.000,0.000,0.000,,53.44680800,-113.60458200,POINT (-113.604582 53.446808)
"May 25, 2016 03:53:00 PM",NE,OutsideProgram,8,20,10,Temp,OutsideProgram,10,0.000,0.000,0.000,0.000,0.000,,53.80356400,-113.30624300,POINT (-113.306243 53.803564)
"April 28, 2021 02:23:46 PM",SW,N4,,,,Temp,post-treatment,,,,,,,,53.34140800,-113.58570100,POINT (-113.585701 53.341408)
"June 03, 2021 11:39:08 AM",SE,H5,15,20,2,Temp,post-treatment,10,0.000,0.000,0.000,3.000,9.000,,53.43265900,-113.37034700,POINT (-113.370347 53.432659)
"June 06, 2014 03:22:56 PM",SE,D3,1,150,20,Semi,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.49622000,-113.43397300,POINT (-113.433973 53.49622)
"April 17, 2013 07:24:41 PM",SW,D1,3,10,10,,,10,0.000,0.000,0.000,0.000,0.000,,53.48851000,-113.49375300,POINT (-113.493753 53.48851)
"June 24, 2023 03:43:17 PM",NW,,,,,Temp,post-treatment,,,,,,,,53.55908900,-113.56020300,POINT (-113.560203 53.559089)
"June 06, 2014 04:45:14 PM",NE,H6,30,20,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.65459500,-113.35058300,POINT (-113.350583 53.654595)
"May 28, 2012 03:37:38 PM",NW,D4,4,8,30,temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.58544800,-113.58346500,POINT (-113.583465 53.585448)
"May 30, 2016 01:02:00 PM",SW,A7,1,60,8,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.54072400,-113.64204600,POINT (-113.642046 53.540724)
"June 14, 2013 03:37:32 PM",SW,E7,8,18,12,Temp,pre-treatment,10,0.000,1.000,0.000,0.000,0.000,,53.47533900,-113.66440100,POINT (-113.664401 53.475339)
"June 09, 2014 03:48:58 PM",NW,F5,2,75,10,DitchRoad,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.61877200,-113.59638300,POINT (-113.596383 53.618772)
"May 30, 2022 07:30:34 PM",SW,,1,10,15,Ditch along road/highway,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.48432000,-113.65896600,POINT (-113.658966 53.48432)
"September 06, 2023 07:58:02 PM",SE,,2,3,5,Temp,pre-treatment,10,,,1.000,,20.000,,53.49336300,-113.42533000,POINT (-113.42533 53.493363)
"April 24, 2015 04:10:00 PM",NE,B5,2,10,10,Temp,post-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.55782400,-113.37215600,POINT (-113.372156 53.557824)
"June 13, 2013 07:18:00 PM",SE,K1,1,100,20,DitchRoad,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.39509100,-113.49188400,POINT (-113.491884 53.395091)
"May 25, 2017 03:50:00 PM",NE,B5,1,15,10,DitchField,pre-treatment,6,0.000,0.000,0.000,0.000,0.000,,53.55800500,-113.37339700,POINT (-113.373397 53.558005)
"April 09, 2019 07:06:00 PM",NW,K1,20,20,10,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.69207700,-113.51311500,POINT (-113.513115 53.692077)
"June 05, 2014 06:48:21 PM",NE,B5,15,20,5,Temp,pre-treatment,10,0.000,0.000,0.000,0.000,0.000,,53.55665500,-113.37614000,POINT (-113.37614 53.556655)
"April 23, 2015 04:52:00 PM",NW,C7,1,30,10,Temp,post-treatment,15,0.000,0.000,0.000,0.000,0.000,,53.57673000,-113.64055300,POINT (-113.640553 53.57673)
"June 14, 2021 12:13:10 PM",NW,G3,2,5,15,Ditch along road/highway,pre-treatment,10,0.200,,,0.300,,,53.63988800,-113.54355700,POINT (-113.543557 53.639888)
"July 17, 2015 06:33:00 PM",NE,G5,,,,DitchOverflow,pre-treatment,3,1.000,0.000,0.000,0.000,0.000,,53.64014300,-113.37726100,POINT (-113.377261 53.640143)
"August 04, 2020 01:23:16 PM",SW,H4,500,2,15,Ditch + overflow into field,pre-treatment,10,7.000,,,,,,53.43252600,-113.58692800,POINT (-113.586928 53.432526)
"April 06, 2021 09:25:44 AM",SW,F6,0.5,2,8,Ditch along road/highway,Unknown,10,1.000,1.000,,,,,53.46042600,-113.63974300,POINT (-113.639743 53.460426)
"June 15, 2021 06:38:44 AM",NE,E4,1,10,5,Ditch + overflow into field,pre-treatment,5,0.000,0.000,0.000,0.000,0.000,,0.00000000,0.00000000,POINT (0 0)
